epoch (ms),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),participant,label,category
2019-01-19 17:22:29.700,0.728,-0.365,0.581,-11.748,2.0323333333333338,-30.284333333333336,A,rest,sitting
2019-01-19 17:22:29.800,0.666,-0.34,0.715,8.9025,-36.951,7.1645,A,rest,sitting
2019-01-19 17:22:29.900,0.788,-0.286,0.618,-10.670333333333332,-4.7763333333333335,1.3006666666666666,A,rest,sitting
2019-01-19 17:22:30.000,0.743,-0.282,0.566,-16.189,13.5365,8.5975,A,rest,sitting
2019-01-19 17:22:30.100,0.7415,-0.3595,0.5945,-13.618,7.886,8.780333333333333,A,rest,sitting
2019-01-19 17:22:30.200,0.633,-0.383,0.606,-8.4755,12.9575,19.5735,A,rest,sitting
2019-01-19 17:22:30.300,0.708,-0.466,0.686,0.5489999999999999,6.402333333333334,13.292333333333334,A,rest,sitting
2019-01-19 17:22:30.400,0.664,-0.474,0.622,5.7315,-8.14,3.9939999999999998,A,rest,sitting
2019-01-19 17:22:30.500,0.7095,-0.4455,0.6675,12.439,0.04066666666666663,-8.577333333333334,A,rest,sitting
2019-01-19 17:22:30.600,0.545,-0.373,0.559,2.134,-16.2805,-3.872,A,rest,sitting
2019-01-19 17:22:30.700,0.581,-0.347,0.59,11.829333333333333,-8.719666666666667,15.731666666666667,A,rest,sitting
2019-01-19 17:22:30.800,0.869,-0.415,0.715,5.244,16.6465,-1.7685000000000004,A,rest,sitting
2019-01-19 17:22:30.900,0.63,-0.39249999999999996,0.602,-14.024333333333333,-3.9636666666666667,-8.841333333333333,A,rest,sitting
2019-01-19 17:22:31.000,0.712,-0.422,0.707,10.2135,-3.201,7.256,A,rest,sitting
2019-01-19 17:22:31.100,0.744,-0.409,0.606,-6.971333333333334,4.695333333333333,-5.183333333333333,A,rest,sitting
2019-01-19 17:22:31.200,0.632,-0.4,0.602,2.0425,1.738,-4.4815000000000005,A,rest,sitting
2019-01-19 17:22:31.300,0.6615,-0.40900000000000003,0.669,4.694999999999999,-7.906333333333333,-0.8743333333333334,A,rest,sitting
2019-01-19 17:22:31.400,0.677,-0.395,0.627,1.2805,-3.2015000000000002,1.0975000000000001,A,rest,sitting
2019-01-19 17:22:31.500,0.688,-0.395,0.636,0.4676666666666667,-2.703333333333333,1.0776666666666668,A,rest,sitting
2019-01-19 17:22:31.600,0.678,-0.389,0.641,2.2255,-6.1585,1.7375,A,rest,sitting
2019-01-19 17:22:31.700,0.692,-0.3885,0.627,1.1586666666666667,-4.532666666666667,1.382,A,rest,sitting
2019-01-19 17:22:31.800,0.697,-0.388,0.625,0.671,-2.5305,0.2745,A,rest,sitting
2019-01-19 17:22:31.900,0.688,-0.39,0.627,1.7476666666666667,-4.207,0.38633333333333336,A,rest,sitting
2019-01-19 17:22:32.000,0.692,-0.393,0.624,0.671,-2.0425,0.5795,A,rest,sitting
2019-01-19 17:22:32.100,0.694,-0.3975,0.623,0.8133333333333334,-1.4429999999999998,0.7523333333333334,A,rest,sitting
2019-01-19 17:22:32.200,0.693,-0.395,0.625,1.768,-1.6764999999999999,1.0065,A,rest,sitting
2019-01-19 17:22:32.300,0.697,-0.398,0.625,2.439,-0.6096666666666667,0.4066666666666667,A,rest,sitting
2019-01-19 17:22:32.400,0.691,-0.394,0.625,2.4085,-1.0065,0.5795,A,rest,sitting
2019-01-19 17:22:32.500,0.69,-0.383,0.627,1.687,-1.8493333333333333,0.6506666666666667,A,rest,sitting
2019-01-19 17:22:32.600,0.694,-0.386,0.625,0.244,-0.671,-0.0305,A,rest,sitting
2019-01-19 17:22:32.700,0.687,-0.393,0.632,1.1786666666666668,-2.215333333333333,-0.3456666666666666,A,rest,sitting
2019-01-19 17:22:32.800,0.688,-0.389,0.631,1.159,-2.012,0.6100000000000001,A,rest,sitting
2019-01-19 17:22:32.900,0.694,-0.3885,0.6255,1.5853333333333335,-1.8493333333333333,0.427,A,rest,sitting
2019-01-19 17:22:33.000,0.689,-0.384,0.632,2.6525,-3.3845,1.0675,A,rest,sitting
2019-01-19 17:22:33.100,0.699,-0.382,0.624,0.874,-1.423,0.427,A,rest,sitting
2019-01-19 17:22:33.200,0.696,-0.383,0.625,0.3355,-1.1585,0.305,A,rest,sitting
2019-01-19 17:22:33.300,0.693,-0.3835,0.6295,0.2846666666666667,-1.6463333333333334,0.10166666666666667,A,rest,sitting
2019-01-19 17:22:33.400,0.695,-0.386,0.627,0.5795,-1.5545,0.3355,A,rest,sitting
2019-01-19 17:22:33.500,0.692,-0.39,0.626,1.6666666666666667,-2.0123333333333333,0.36600000000000005,A,rest,sitting
2019-01-19 17:22:33.600,0.689,-0.383,0.631,0.976,-1.3110000000000002,0.27449999999999997,A,rest,sitting
2019-01-19 17:22:33.700,0.6975,-0.38,0.6265000000000001,1.3413333333333333,-2.5406666666666666,-0.305,A,rest,sitting
2019-01-19 17:22:33.800,0.699,-0.375,0.625,0.305,-0.9455,-0.5795,A,rest,sitting
2019-01-19 17:22:33.900,0.697,-0.383,0.629,0.061,-1.3616666666666666,-0.935,A,rest,sitting
2019-01-19 17:22:34.000,0.692,-0.379,0.627,0.30500000000000005,-1.372,0.3355,A,rest,sitting
2019-01-19 17:22:34.100,0.693,-0.389,0.628,1.89,-1.89,0.6709999999999999,A,rest,sitting
2019-01-19 17:22:34.200,0.694,-0.378,0.632,2.8049999999999997,-2.866,1.2195,A,rest,sitting
2019-01-19 17:22:34.300,0.702,-0.375,0.625,1.5446666666666664,-1.3213333333333332,0.7116666666666666,A,rest,sitting
2019-01-19 17:22:34.400,0.703,-0.373,0.625,0.3965,-0.7015,0.3355,A,rest,sitting
2019-01-19 17:22:34.500,0.698,-0.3725,0.628,-1.7683333333333333,-0.691,0.5486666666666666,A,rest,sitting
2019-01-19 17:22:34.600,0.696,-0.387,0.625,-1.6465,2.7745,-1.0065,A,rest,sitting
2019-01-19 17:22:34.700,0.684,-0.388,0.639,0.6709999999999999,-2.683,0.16266666666666665,A,rest,sitting
2019-01-19 17:22:34.800,0.692,-0.384,0.628,-0.2135,0.64,0.3355,A,rest,sitting
2019-01-19 17:22:34.900,0.692,-0.3805,0.633,0.44733333333333336,-2.703333333333333,-0.8946666666666667,A,rest,sitting
2019-01-19 17:22:35.000,0.695,-0.373,0.631,0.5795,-4.085,-2.5305,A,rest,sitting
2019-01-19 17:22:35.100,0.712,-0.366,0.624,-4.349333333333334,1.0973333333333333,-5.5489999999999995,A,rest,sitting
2019-01-19 17:22:35.200,0.707,-0.365,0.614,-6.920999999999999,5.1525,-3.5975,A,rest,sitting
2019-01-19 17:22:35.300,0.688,-0.3945,0.635,-2.764,2.0933333333333333,-1.2193333333333334,A,rest,sitting
2019-01-19 17:22:35.400,0.68,-0.395,0.644,2.7439999999999998,-2.7135,1.6155,A,rest,sitting
2019-01-19 17:22:35.500,0.704,-0.39,0.636,4.898333333333333,-1.7073333333333334,1.5650000000000002,A,rest,sitting
2019-01-19 17:22:35.600,0.672,-0.376,0.631,4.939,-1.5245,3.0795000000000003,A,rest,sitting
2019-01-19 17:22:35.700,0.6835,-0.372,0.6395,4.634333333333333,-4.938666666666666,3.3333333333333335,A,rest,sitting
2019-01-19 17:22:35.800,0.702,-0.364,0.627,1.89,-3.7805,3.049,A,rest,sitting
2019-01-19 17:22:35.900,0.703,-0.375,0.634,1.5650000000000002,-2.073,-0.22366666666666665,A,rest,sitting
2019-01-19 17:22:36.000,0.695,-0.371,0.635,-0.061,-2.195,0.0305,A,rest,sitting
2019-01-19 17:22:36.100,0.702,-0.3745,0.6355,2.073,-3.1503333333333337,-1.7886666666666666,A,rest,sitting
2019-01-19 17:22:36.200,0.751,-0.369,0.64,3.2619999999999996,1.6155,-11.6465,A,rest,sitting
2019-01-19 17:22:36.300,0.677,-0.338,0.613,2.0326666666666666,3.1503333333333337,-6.077000000000001,A,rest,sitting
2019-01-19 17:22:36.400,0.69,-0.349,0.647,1.2195,2.3475,-7.042999999999999,A,rest,sitting
2019-01-19 17:22:36.500,0.7015,-0.345,0.6535,1.3413333333333333,2.276333333333333,-8.333333333333334,A,rest,sitting
2019-01-19 17:22:36.600,0.673,-0.314,0.64,-0.3355,0.183,-6.0975,A,rest,sitting
2019-01-19 17:22:36.700,0.679,-0.31,0.653,-5.1626666666666665,-8.048666666666668,-0.24400000000000008,A,rest,sitting
2019-01-19 17:22:36.800,0.67,-0.317,0.653,-3.628,-16.982,16.311,A,rest,sitting
2019-01-19 17:22:36.900,0.7164999999999999,-0.344,0.635,2.3373333333333335,-46.44333333333333,14.248,A,rest,sitting
2019-01-19 17:22:37.000,0.769,-0.327,0.53,-6.037000000000001,-115.1525,-13.9635,A,rest,sitting
2019-01-19 17:22:37.100,0.853,-0.303,0.338,-12.561,-156.82933333333332,-29.878,A,rest,sitting
2019-01-19 17:22:37.200,0.928,-0.284,0.112,-20.7315,-121.89,-17.2255,A,rest,sitting
2019-01-19 17:22:37.300,0.9824999999999999,-0.3305,-0.013999999999999999,-9.390333333333333,-53.10966666666667,4.3293333333333335,A,rest,sitting
2019-01-19 17:22:37.400,0.971,-0.34,-0.061,10.9145,-1.9819999999999993,11.799,A,rest,sitting
2019-01-19 17:22:37.500,0.947,-0.282,-0.247,-4.2683333333333335,-2.7030000000000007,2.3373333333333335,A,rest,sitting
2019-01-19 17:22:37.600,1.012,-0.336,-0.16,3.5060000000000002,52.835499999999996,-3.2315,A,rest,sitting
2019-01-19 17:22:37.700,0.961,-0.299,-0.0635,-1.0363333333333333,45.812999999999995,-4.37,A,rest,sitting
2019-01-19 17:22:37.800,0.918,-0.27,-0.025,-12.012,-25.945,8.079,A,rest,sitting
2019-01-19 17:22:37.900,0.997,-0.313,-0.019,-0.7723333333333334,-37.967333333333336,-1.2603333333333333,A,rest,sitting
2019-01-19 17:22:38.000,0.954,-0.309,-0.058,7.256,-37.927,-3.079,A,rest,sitting
2019-01-19 17:22:38.100,0.93,-0.292,-0.158,2.9876666666666662,-50.691,0.3253333333333333,A,rest,sitting
2019-01-19 17:22:38.200,0.942,-0.291,-0.28,-2.2865,-57.7745,-3.5365,A,rest,sitting
2019-01-19 17:22:38.300,0.944,-0.282,-0.335,-3.3539999999999996,-1.727666666666666,-0.6503333333333333,A,rest,sitting
2019-01-19 17:22:38.400,0.909,-0.276,-0.36,-4.2075000000000005,10.305,-0.122,A,rest,sitting
2019-01-19 17:22:38.500,0.9225000000000001,-0.283,-0.293,3.0893333333333337,2.4186666666666667,-5.2236666666666665,A,rest,sitting
2019-01-19 17:22:38.600,0.929,-0.271,-0.293,9.4205,12.5915,-5.3045,A,rest,sitting
2019-01-19 17:22:38.700,0.946,-0.286,-0.274,10.63,21.52433333333333,-8.089333333333334,A,rest,sitting
2019-01-19 17:22:38.800,0.952,-0.279,-0.258,3.689,5.487500000000001,-12.8965,A,rest,sitting
2019-01-19 17:22:38.900,0.954,-0.254,-0.22649999999999998,1.9716666666666667,9.776333333333334,-13.902333333333333,A,rest,sitting
2019-01-19 17:22:39.000,0.98,-0.222,-0.188,2.1035,9.268,-14.7865,A,rest,sitting
2019-01-19 17:22:39.100,0.995,-0.173,-0.198,-1.0573333333333332,1.545,-15.264666666666665,A,rest,sitting
2019-01-19 17:22:39.200,0.936,-0.154,-0.178,-2.8965,4.2375,-7.561,A,rest,sitting
2019-01-19 17:22:39.300,0.946,-0.135,-0.167,0.5896666666666667,1.5853333333333335,-0.9146666666666667,A,rest,sitting
2019-01-19 17:22:39.400,1.005,-0.11,-0.148,1.616,-1.3719999999999999,-1.7685,A,rest,sitting
2019-01-19 17:22:39.500,1.016,-0.126,-0.147,-0.7723333333333334,1.5853333333333335,-6.565,A,rest,sitting
2019-01-19 17:22:39.600,0.959,-0.139,-0.167,-3.4450000000000003,-7.225499999999999,-4.3595,A,rest,sitting
2019-01-19 17:22:39.700,0.9964999999999999,-0.10350000000000001,-0.169,-7.7843333333333335,3.1506666666666665,-5.711333333333333,A,rest,sitting
2019-01-19 17:22:39.800,0.988,-0.101,-0.165,-12.378,2.8354999999999997,-6.372,A,rest,sitting
2019-01-19 17:22:39.900,0.978,-0.114,-0.166,-13.536333333333332,7.235666666666667,-8.455333333333334,A,rest,sitting
2019-01-19 17:22:40.000,1.038,-0.108,-0.117,-5.884,44.817,-7.956999999999999,A,rest,sitting
2019-01-19 17:22:40.100,0.999,-0.081,-0.0385,2.4796666666666662,19.126,-8.556666666666667,A,rest,sitting
2019-01-19 17:22:40.200,0.957,-0.133,0.112,33.4755,19.0855,0.15250000000000008,A,rest,sitting
2019-01-19 17:22:40.300,1.028,-0.208,0.202,87.62166666666667,27.642,3.5773333333333333,A,rest,sitting
2019-01-19 17:22:40.400,0.948,-0.265,0.315,130.488,60.334999999999994,38.689,A,rest,sitting
2019-01-19 17:22:40.500,0.7835000000000001,-0.1605,-0.028999999999999998,97.19533333333334,-17.073333333333334,82.76433333333334,A,rest,sitting
2019-01-19 17:22:40.600,0.904,-0.217,-0.09,46.585,31.067,121.5855,A,rest,sitting
2019-01-19 17:22:40.700,0.927,-0.388,-0.005,-3.496,29.614,118.61800000000001,A,rest,sitting
2019-01-19 17:22:40.800,0.992,-0.537,0.108,-27.4695,18.9025,104.1465,A,rest,sitting
2019-01-19 17:22:40.900,0.774,-0.7,0.2075,-64.28866666666667,93.59766666666667,104.34966666666666,A,rest,sitting
2019-01-19 17:22:41.000,0.636,-0.928,0.355,-64.299,168.1705,63.68899999999999,A,rest,sitting
2019-01-19 17:22:41.100,0.51,-0.937,0.333,-33.04866666666667,169.87800000000001,13.74,A,rest,sitting
2019-01-19 17:22:41.200,0.212,-0.964,0.382,0.7925000000000002,-9.573,0.122,A,rest,sitting
2019-01-19 17:22:41.300,0.2435,-0.9359999999999999,0.4745,11.931,-10.650666666666666,-1.7683333333333333,A,rest,sitting
2019-01-19 17:22:41.400,0.29,-0.913,0.425,12.3475,9.5425,-10.3355,A,rest,sitting
2019-01-19 17:22:41.500,0.279,-0.942,0.395,19.451333333333334,1.077333333333333,-19.776666666666667,A,rest,sitting
2019-01-19 17:22:41.600,0.264,-0.903,0.334,16.128,-5.427,-20.793,A,rest,sitting
2019-01-19 17:22:41.700,0.2695,-0.8995,0.2995,7.297000000000001,-11.768666666666666,-4.694999999999999,A,rest,sitting
2019-01-19 17:22:41.800,0.188,-0.978,0.283,-6.7684999999999995,-19.756,8.1405,A,rest,sitting
2019-01-19 17:22:41.900,0.252,-0.955,0.396,-10.711333333333334,-31.24,1.7883333333333333,A,rest,sitting
2019-01-19 17:22:42.000,0.324,-0.869,0.413,-12.256,3.719500000000001,16.1585,A,rest,sitting
2019-01-19 17:22:42.100,0.34650000000000003,-0.9,0.3355,-10.142666666666667,-3.5163333333333333,14.674666666666667,A,rest,sitting
2019-01-19 17:22:42.200,0.323,-0.948,0.389,-3.6585,2.439,3.5975,A,rest,sitting
2019-01-19 17:22:42.300,0.313,-0.943,0.368,1.2806666666666666,7.378333333333334,-3.516,A,rest,sitting
2019-01-19 17:22:42.400,0.296,-0.922,0.319,-1.2805,11.159,-0.7314999999999999,A,rest,sitting
2019-01-19 17:22:42.500,0.27,-0.9335,0.2955,-1.5650000000000002,-3.191333333333333,0.06100000000000002,A,rest,sitting
2019-01-19 17:22:42.600,0.361,-0.957,0.321,14.451,12.7135,15.2135,A,rest,sitting
2019-01-19 17:22:42.700,0.026,-0.902,0.367,11.179,-70.14233333333334,13.638333333333334,A,rest,sitting
2019-01-19 17:22:42.800,0.378,-0.934,0.373,2.0425,12.9575,1.2805,A,rest,sitting
2019-01-19 17:22:42.900,0.363,-0.9405,0.2625,2.9676666666666667,3.2110000000000003,-6.382000000000001,A,rest,sitting
2019-01-19 17:22:43.000,0.276,-0.917,0.288,2.7439999999999998,-0.27449999999999997,-0.732,A,rest,sitting
2019-01-19 17:22:43.100,0.186,-0.938,0.405,-2.276333333333333,-13.333333333333334,-3.5163333333333333,A,rest,sitting
2019-01-19 17:22:43.200,0.267,-0.938,0.365,-3.018,5.518,1.8599999999999999,A,rest,sitting
2019-01-19 17:22:43.300,0.34199999999999997,-0.925,0.259,-6.707333333333334,1.4226666666666665,-1.26,A,rest,sitting
2019-01-19 17:22:43.400,0.316,-0.909,0.309,-7.9575,2.8354999999999997,-0.9755,A,rest,sitting
2019-01-19 17:22:43.500,0.292,-0.934,0.362,-1.9509999999999998,1.016,0.8536666666666667,A,rest,sitting
2019-01-19 17:22:43.600,0.3,-0.956,0.369,4.055,11.982,1.524,A,rest,sitting
2019-01-19 17:22:43.700,0.2985,-0.94,0.29500000000000004,2.825333333333333,7.947,0.5690000000000001,A,rest,sitting
2019-01-19 17:22:43.800,0.28,-0.933,0.284,2.0425,0.30500000000000005,0.0915,A,rest,sitting
2019-01-19 17:22:43.900,0.279,-0.931,0.295,1.585,-4.553,0.9963333333333333,A,rest,sitting
2019-01-19 17:22:44.000,0.29,-0.939,0.317,1.646,-3.5060000000000002,0.122,A,rest,sitting
2019-01-19 17:22:44.100,0.2875,-0.934,0.33,1.199,-0.20333333333333325,0.5286666666666667,A,rest,sitting
2019-01-19 17:22:44.200,0.288,-0.93,0.337,2.2255,1.0365,0.6405,A,rest,sitting
2019-01-19 17:22:44.300,0.293,-0.931,0.349,6.4430000000000005,3.8209999999999997,2.337333333333333,A,rest,sitting
2019-01-19 17:22:44.400,0.282,-0.93,0.371,15.732,5.366,6.8905,A,rest,sitting
2019-01-19 17:22:44.500,0.2645,-0.9135,0.4395,19.065,-8.414666666666667,6.788666666666667,A,rest,sitting
2019-01-19 17:22:44.600,0.297,-0.907,0.523,34.542500000000004,-35.8845,-2.0125,A,rest,sitting
2019-01-19 17:22:44.700,0.377,-0.909,0.542,56.28066666666667,-86.23966666666666,-26.66633333333333,A,rest,sitting
2019-01-19 17:22:44.800,0.468,-0.88,0.556,67.622,-109.8175,-59.085499999999996,A,rest,sitting
2019-01-19 17:22:44.900,0.6915,-0.7769999999999999,0.3885,43.39433333333333,-51.26,-95.46766666666667,A,rest,sitting
2019-01-19 17:22:45.000,0.72,-0.646,0.318,21.311,26.006,-82.31700000000001,A,rest,sitting
2019-01-19 17:22:45.100,0.727,-0.553,0.311,-3.9226666666666667,19.553,-77.52066666666667,A,rest,sitting
2019-01-19 17:22:45.200,0.762,-0.425,0.291,-24.39,0.2134999999999998,-67.866,A,rest,sitting
2019-01-19 17:22:45.300,0.7464999999999999,-0.33899999999999997,0.381,-46.484,-17.073,-55.589333333333336,A,rest,sitting
2019-01-19 17:22:45.400,0.752,-0.293,0.39,-60.8535,-54.8475,-40.518,A,rest,sitting
2019-01-19 17:22:45.500,0.78,-0.302,0.395,-51.422666666666665,-111.17899999999999,-14.268333333333333,A,rest,sitting
2019-01-19 17:22:45.600,0.875,-0.311,0.276,-28.4145,-103.811,-0.27449999999999997,A,rest,sitting
2019-01-19 17:22:45.700,0.992,-0.29,0.11399999999999999,-2.4796666666666662,-82.82533333333333,-6.158333333333334,A,rest,sitting
2019-01-19 17:22:45.800,0.94,-0.188,0.0,-1.189,-84.81700000000001,7.683,A,rest,sitting
2019-01-19 17:22:45.900,1.041,-0.192,-0.289,-11.077,-9.064666666666668,9.878,A,rest,sitting
2019-01-19 17:22:46.000,0.971,-0.179,-0.416,-16.7375,3.75,1.3415000000000001,A,rest,sitting
2019-01-19 17:22:46.100,0.9524999999999999,-0.2105,-0.318,-4.552666666666667,49.47133333333333,11.524333333333333,A,rest,sitting
2019-01-19 17:22:46.200,0.871,-0.316,-0.224,-1.037,6.2805,11.159,A,rest,sitting
2019-01-19 17:22:46.300,0.995,-0.308,-0.164,-0.7320000000000001,8.293000000000001,-0.12199999999999989,A,rest,sitting
2019-01-19 17:22:46.400,0.97,-0.271,-0.154,-0.366,12.4085,-1.2195,A,rest,sitting
2019-01-19 17:22:46.500,0.9555,-0.263,-0.16999999999999998,-2.154666666666667,12.378,0.996,A,rest,sitting
2019-01-19 17:22:46.600,0.976,-0.271,-0.115,-0.09150000000000003,22.073,-1.9209999999999998,A,rest,sitting
2019-01-19 17:22:46.700,0.99,-0.266,-0.073,4.675,15.853333333333333,-5.650333333333333,A,rest,sitting
2019-01-19 17:22:46.800,0.956,-0.246,-0.067,3.0490000000000004,-1.4024999999999999,-4.817,A,rest,sitting
2019-01-19 17:22:46.900,0.9804999999999999,-0.229,-0.059,1.6663333333333334,4.959333333333333,-3.9633333333333334,A,rest,sitting
2019-01-19 17:22:47.000,0.976,-0.218,-0.065,-2.1345,1.311,-0.366,A,rest,sitting
2019-01-19 17:22:47.100,0.988,-0.215,-0.054,-1.6056666666666668,-4.491666666666666,-0.14200000000000004,A,rest,sitting
2019-01-19 17:22:47.200,0.976,-0.225,-0.053,0.488,-4.146,-3.9025,A,rest,sitting
2019-01-19 17:22:47.300,0.969,-0.214,-0.0585,-4.857666666666667,-0.14233333333333334,0.4676666666666666,A,rest,sitting
2019-01-19 17:22:47.400,0.975,-0.228,-0.047,-6.25,3.689,3.75,A,rest,sitting
2019-01-19 17:22:47.500,0.981,-0.257,-0.015,1.0976666666666666,4.146333333333334,1.5040000000000002,A,rest,sitting
2019-01-19 17:22:47.600,0.979,-0.255,-0.002,8.7195,-1.2195,0.0,A,rest,sitting
2019-01-19 17:22:47.700,0.9824999999999999,-0.2315,-0.0265,10.122,-2.8863333333333334,0.3253333333333333,A,rest,sitting
2019-01-19 17:22:47.800,0.98,-0.219,-0.04,7.683,-1.4635,-0.427,A,rest,sitting
2019-01-19 17:22:47.900,0.975,-0.209,-0.033,4.7156666666666665,-1.6260000000000001,1.0163333333333333,A,rest,sitting
2019-01-19 17:22:48.000,0.983,-0.209,-0.041,0.7315,-1.6155,1.0065,A,rest,sitting
2019-01-19 17:22:48.100,0.985,-0.215,-0.038,-2.3373333333333335,-0.61,1.0366666666666666,A,rest,sitting
2019-01-19 17:22:48.200,0.979,-0.232,-0.019,-2.2255,0.5185,1.463,A,rest,sitting
2019-01-19 17:22:48.300,0.978,-0.239,-0.014,-0.14233333333333334,-1.4226666666666665,0.7523333333333334,A,rest,sitting
2019-01-19 17:22:48.400,0.977,-0.237,-0.016,1.4634999999999998,-2.0425,2.805,A,rest,sitting
2019-01-19 17:22:48.500,0.9795,-0.2355,-0.019,3.11,-1.524333333333333,1.6056666666666668,A,rest,sitting
2019-01-19 17:22:48.600,0.986,-0.242,-0.022,3.3845,0.1525,-0.9450000000000001,A,rest,sitting
2019-01-19 17:22:48.700,0.976,-0.235,-0.022,2.1136666666666666,1.9713333333333332,0.1423333333333333,A,rest,sitting
2019-01-19 17:22:48.800,0.976,-0.229,-0.017,1.25,2.1035,1.0065,A,rest,sitting
2019-01-19 17:22:48.900,0.9855,-0.2285,0.0019999999999999996,3.9633333333333334,2.8860000000000006,-0.16266666666666665,A,rest,sitting
2019-01-19 17:22:49.000,0.979,-0.232,-0.006,1.9815,-3.4450000000000003,-1.2805,A,rest,sitting
2019-01-19 17:22:49.100,0.983,-0.243,0.013,4.8373333333333335,-9.085333333333333,-2.9473333333333334,A,rest,sitting
2019-01-19 17:22:49.200,0.996,-0.236,-0.007,3.567,7.5,-2.1035,A,rest,sitting
2019-01-19 17:22:49.300,0.981,-0.224,-0.0034999999999999996,3.3943333333333334,12.601666666666667,-1.7073333333333334,A,rest,sitting
2019-01-19 17:22:49.400,1.044,-0.232,0.054,12.4695,22.1645,-13.536999999999999,A,rest,sitting
2019-01-19 17:22:49.500,1.075,-0.203,0.094,29.858,10.305,-42.64233333333333,A,rest,sitting
2019-01-19 17:22:49.600,1.303,-0.148,0.08,-7.6525,14.0245,-128.293,A,rest,sitting
2019-01-19 17:22:49.700,1.3940000000000001,0.119,-0.041999999999999996,-71.09766666666667,-22.886,-196.05700000000002,A,rest,sitting
2019-01-19 17:22:49.800,0.867,0.338,0.161,-106.25,-43.7805,-208.293,A,rest,sitting
2019-01-19 17:22:49.900,0.548,0.443,0.202,-96.82933333333334,-27.418666666666667,-157.1543333333333,A,rest,sitting
2019-01-19 17:22:50.000,0.424,0.478,0.306,-41.158500000000004,40.5185,-102.073,A,rest,sitting
2019-01-19 17:22:50.100,0.189,0.6085,0.33499999999999996,-9.126,14.187,-48.63833333333333,A,rest,sitting
2019-01-19 17:22:50.200,0.07,0.738,0.294,-3.8415,-23.933,2.4085,A,rest,sitting
2019-01-19 17:22:50.300,0.185,0.857,0.415,7.0120000000000005,-42.43933333333333,10.894333333333334,A,rest,sitting
2019-01-19 17:22:50.400,0.274,0.881,0.366,3.75,-55.457499999999996,19.451,A,rest,sitting
2019-01-19 17:22:50.500,0.3075,0.765,0.203,5.691333333333334,-88.59766666666667,23.414666666666665,A,rest,sitting
2019-01-19 17:22:50.600,0.475,0.855,0.21,3.9935,-78.628,12.4695,A,rest,sitting
2019-01-19 17:22:50.700,0.602,0.928,0.275,-5.081333333333333,-99.02433333333333,-4.797,A,rest,sitting
2019-01-19 17:22:50.800,0.604,0.894,0.189,-4.3905,-36.006,-0.823,A,rest,sitting
2019-01-19 17:22:50.900,0.4985,0.808,0.20850000000000002,7.2763333333333335,146.34133333333332,22.174666666666667,A,rest,sitting
2019-01-19 17:22:51.000,0.568,0.852,0.232,1.3719999999999999,218.41449999999998,25.762,A,rest,sitting
2019-01-19 17:22:51.100,0.491,0.871,0.295,-4.187,56.26,3.2723333333333335,A,rest,sitting
2019-01-19 17:22:51.200,0.349,0.786,0.388,-3.201,-8.963000000000001,3.9935,A,rest,sitting
2019-01-19 17:22:51.300,0.382,0.6950000000000001,0.432,14.451333333333332,33.53666666666667,13.516333333333334,A,rest,sitting
2019-01-19 17:22:51.400,0.394,0.833,0.398,18.445,43.4755,4.7565,A,rest,sitting
2019-01-19 17:22:51.500,0.363,0.832,0.456,8.699,45.935,7.093333333333334,A,rest,sitting
2019-01-19 17:22:51.600,0.298,0.821,0.411,11.372,13.2015,5.1525,A,rest,sitting
2019-01-19 17:22:51.700,0.2845,0.8045,0.4215,4.044666666666667,-60.934666666666665,1.7683333333333333,A,rest,sitting
2019-01-19 17:22:51.800,0.382,0.794,0.325,-5.0915,-60.122,6.5545,A,rest,sitting
2019-01-19 17:22:51.900,0.393,0.704,0.42,23.557,-66.07733333333333,10.63,A,rest,sitting
2019-01-19 17:22:52.000,0.573,0.57,0.514,56.128,55.9755,73.6585,A,rest,sitting
2019-01-19 17:22:52.100,0.2705,0.5855,0.22799999999999998,36.484,88.41466666666668,171.91099999999997,A,rest,sitting
2019-01-19 17:22:52.200,0.596,0.369,0.28,25.0915,60.70099999999999,209.17700000000002,A,rest,sitting
2019-01-19 17:22:52.300,0.893,0.175,0.243,22.032666666666668,-3.069333333333333,187.76433333333333,A,rest,sitting
2019-01-19 17:22:52.400,1.335,-0.022,0.337,4.1765,-58.262,110.45750000000001,A,rest,sitting
2019-01-19 17:22:52.500,1.292,-0.1285,0.34,2.378,-107.642,52.62199999999999,A,rest,sitting
2019-01-19 17:22:52.600,1.016,-0.198,0.035,-26.5855,-86.0975,24.573,A,rest,sitting
2019-01-19 17:22:52.700,1.035,-0.277,-0.147,-29.227666666666664,-0.24399999999999977,-5.935,A,rest,sitting
2019-01-19 17:22:52.800,1.055,-0.313,-0.146,-14.7865,23.384,-5.5184999999999995,A,rest,sitting
2019-01-19 17:22:52.900,0.945,-0.2525,0.042,-14.227666666666666,34.73566666666667,9.187333333333333,A,rest,sitting
2019-01-19 17:22:53.000,0.972,-0.257,0.032,-18.689,-8.384,7.1035,A,rest,sitting
2019-01-19 17:22:53.100,0.935,-0.302,0.077,-7.215333333333334,-19.004,4.939333333333333,A,rest,sitting
2019-01-19 17:22:53.200,0.984,-0.307,0.021,3.567,-22.561,-7.561,A,rest,sitting
